Airline,Source,Destination,Total_Stops,Price,Journey_Day,Journey_Month,Duration_mins,Dep_Hour,Arrival_Hour
8,1,4,0,3597,24,5,135,9,12
6,2,1,1,7408,27,6,480,13,21
8,0,2,0,3257,27,5,160,5,8
8,4,3,0,1965,5,6,90,5,7
6,2,1,1,9100,27,3,755,6,19
1,4,3,0,3100,18,6,75,19,20
4,0,5,1,26890,3,1,625,8,18
4,0,2,0,8016,24,6,180,17,20
1,3,0,1,12173,24,3,1435,20,20
3,2,1,1,8784,27,5,965,4,21
3,2,1,1,5298,5,9,320,6,12
4,0,5,1,11087,3,9,1475,8,9
8,2,1,1,5409,6,9,295,17,22
2,2,1,1,5842,5,1,370,7,13
4,4,3,0,2228,18,3,90,15,17
8,1,4,0,3543,5,6,140,17,20
3,3,0,1,7228,21,5,315,21,2
3,2,1,1,6287,15,4,425,5,12
6,2,1,1,13377,27,6,750,13,1
3,3,0,0,6985,3,3,165,17,20
1,2,1,1,8372,6,3,375,13,19
1,3,0,2,14687,21,5,1200,9,5
4,2,1,0,9564,3,9,195,11,14
10,4,3,1,12080,3,12,480,8,16
6,2,1,2,18275,6,3,460,17,1
3,2,1,1,6093,6,6,810,7,21
4,2,1,2,14861,3,9,1365,5,4
3,3,0,0,4804,18,5,155,11,14
4,3,0,1,9314,5,1,1365,20,19
6,2,1,1,9794,5,9,615,8,19
4,2,1,2,13029,21,5,810,5,19
8,3,0,0,3841,6,3,150,17,19
4,0,5,1,12284,18,3,315,8,13
4,2,1,1,14714,6,9,395,21,4
4,3,0,1,7064,4,1,965,6,22
4,0,2,0,5198,18,5,180,7,10
4,3,0,1,14781,15,5,590,6,16
1,2,1,2,13381,24,6,1380,20,19
1,2,1,0,6094,6,1,170,5,8
3,2,1,1,5298,6,1,320,6,12
6,2,1,1,7408,27,6,660,10,21
4,3,0,1,14388,5,12,890,21,12
1,2,1,2,9443,24,6,1410,19,19
1,2,1,2,11762,3,3,2170,7,19
1,2,1,1,7480,27,6,1255,12,9
3,2,1,0,5406,15,3,195,5,8
4,2,1,0,9564,6,12,195,11,14
4,2,1,2,10368,6,9,560,9,19
3,2,1,1,5636,5,9,315,7,12
8,4,3,0,1965,5,9,90,22,0
4,3,0,1,12739,6,12,450,21,4
3,3,0,0,4148,3,12,155,14,16
3,2,1,1,7191,5,9,860,6,21
4,2,1,1,10262,6,6,1280,7,4
10,3,0,1,12312,24,3,630,9,20
4,2,1,1,10262,6,3,1485,18,19
4,2,1,0,9564,15,6,195,11,14
4,3,0,1,13759,24,3,1335,6,4
10,3,0,1,8610,5,6,1640,17,20
4,2,1,1,14714,15,6,360,13,19
3,0,2,0,4823,6,3,170,8,11
0,2,1,1,6451,27,5,470,7,15
4,2,1,1,16079,21,5,300,14,19
4,2,1,0,7202,6,1,195,11,14
3,0,5,0,4944,24,3,170,23,2
8,0,2,0,3625,6,1,160,5,8
4,3,0,1,9663,5,9,1315,14,12
6,2,1,1,9794,15,5,520,10,19
8,4,3,0,2437,5,1,90,13,14
6,2,1,1,13377,15,6,930,10,1
4,3,0,1,8586,6,6,520,20,4
4,0,5,1,19225,3,6,380,8,15
4,2,1,1,15554,18,5,335,22,4
4,3,0,1,12121,5,1,750,9,22
3,0,2,0,3943,27,5,170,10,13
4,0,5,1,13555,18,3,695,21,9
3,0,2,0,4990,21,6,185,18,21
1,2,1,1,8854,3,6,1590,20,23
6,2,1,1,7878,27,5,540,7,16
10,0,5,0,8028,3,3,165,9,12
4,3,0,1,8586,5,9,800,18,8
1,3,0,2,15164,5,1,1215,17,13
4,0,5,1,12284,18,3,495,7,15
4,4,3,0,4995,21,6,85,7,8
6,2,1,1,10051,27,5,630,8,19
4,3,0,1,9663,21,5,1200,14,10
1,3,0,2,14424,5,1,1345,7,5
4,2,1,1,14714,15,6,540,10,19
1,4,3,0,3100,24,5,90,13,15
3,2,1,1,6493,6,6,320,17,22
4,3,0,1,14571,6,6,1025,6,23
4,2,1,2,10368,15,6,810,5,19
4,2,1,1,14714,6,3,805,15,4
8,1,4,0,3543,18,5,135,8,10
0,3,0,1,6810,6,6,710,7,19
8,3,0,0,5201,24,3,150,9,11
6,2,1,1,13377,24,6,480,17,1
7,2,1,1,14629,21,3,680,7,18
3,2,1,1,6093,4,9,810,7,21
6,2,1,3,15419,6,12,835,11,1
1,3,0,2,13484,21,5,1255,16,13
1,2,1,1,8372,18,5,640,21,7
1,0,5,2,8534,15,3,1625,8,11
4,0,2,0,4030,15,5,180,17,20
4,2,1,2,13292,24,6,1130,9,4
4,2,1,2,13014,24,6,1375,5,4
1,2,1,1,16754,3,9,675,8,19
3,3,0,0,6565,3,1,160,17,19
4,2,1,1,16079,27,5,1210,22,19
4,2,1,2,11507,5,9,910,21,12
10,4,3,1,12395,3,6,1555,7,9
3,0,5,1,22153,3,1,300,19,0
4,2,1,2,10919,27,6,1790,6,12
4,3,0,1,13759,24,3,455,21,4
1,2,1,0,6094,18,4,170,5,8
1,3,0,2,11542,21,5,1700,9,13
4,2,1,2,13376,6,9,1300,6,4
4,0,5,1,25735,3,1,1365,11,10
4,0,5,1,17471,3,6,1450,22,23
4,3,0,1,10844,6,9,425,16,23
1,2,1,1,8372,6,3,760,19,7
3,1,4,0,3858,15,6,145,11,14
3,0,5,0,5694,15,3,165,1,4
4,2,1,1,17234,3,3,1475,18,18
4,2,1,2,11546,4,9,1140,9,4
10,0,5,0,8028,3,3,160,7,9
4,0,2,0,8016,15,6,180,19,22
1,3,0,1,10413,24,5,1435,20,20
1,0,5,2,11948,3,12,665,11,22
4,4,3,0,3205,4,1,90,10,11
3,0,2,0,4423,18,5,170,13,15
10,0,5,0,4878,24,3,160,7,9
3,2,1,1,5912,15,4,310,17,22
1,3,0,2,11411,5,12,1625,5,8
6,2,1,1,7618,24,6,840,7,21
4,0,2,0,7229,4,12,175,15,18
3,2,1,1,6147,27,6,290,15,20
4,2,1,2,14237,15,6,600,18,4
3,2,1,1,6101,21,3,355,7,13
1,3,0,2,12324,21,5,765,16,5
10,0,5,1,18387,3,1,915,6,21
4,2,1,1,10262,6,3,745,16,4
4,2,1,1,10262,15,6,600,9,19
4,0,2,0,7229,21,4,180,7,10
0,3,0,0,3807,27,6,150,22,1
6,2,1,1,7695,21,3,620,15,1
1,3,0,2,12723,18,5,1625,5,8
8,4,3,0,2175,15,5,90,13,14
3,2,1,1,6628,27,5,975,9,1
4,2,1,2,13376,6,12,830,14,4
3,3,0,0,4148,27,3,155,15,17
4,2,1,2,9254,27,3,1380,5,4
4,0,2,0,8016,24,6,185,18,22
4,0,2,0,4030,5,1,180,17,20
4,0,2,0,5198,5,12,180,17,20
0,3,0,0,4409,15,4,150,19,22
1,4,3,0,10082,3,1,90,13,15
4,3,0,1,9663,18,5,1200,14,10
8,0,2,0,3971,4,3,160,5,8
3,1,4,0,6297,15,3,140,7,10
8,0,2,0,3573,5,9,160,5,8
4,3,0,1,10844,21,5,510,14,22
3,0,2,0,4423,27,4,165,6,8
4,0,5,1,19225,3,6,435,14,21
3,1,4,0,6297,3,12,145,22,0
8,3,0,0,3849,3,6,140,22,0
6,2,1,1,15078,3,6,450,8,15
3,3,0,1,4205,5,12,265,19,23
1,0,2,0,5228,27,5,170,13,16
6,2,1,1,7408,6,6,840,7,21
4,0,2,0,7229,6,9,175,11,14
4,2,1,2,10919,15,6,830,14,4
4,0,2,0,4544,5,1,175,15,18
4,2,1,1,6540,21,3,1225,8,4
4,2,1,2,9483,21,3,1420,19,18
4,2,1,1,16079,21,5,540,10,19
6,2,1,1,13377,6,1,435,18,1
3,0,2,0,4823,6,3,175,18,21
4,3,0,1,14151,15,5,1075,17,10
2,3,0,1,6095,5,9,495,23,7
1,2,1,1,12029,27,5,555,10,19
1,3,0,1,4437,4,6,965,19,11
3,0,2,0,3419,27,6,165,1,4
3,0,2,0,3943,4,1,170,10,13
6,2,1,1,13542,21,3,695,14,1
1,2,1,1,7174,27,6,320,17,23
3,4,3,0,7417,3,9,85,9,10
4,2,1,2,16704,5,9,900,13,4
1,3,0,0,4435,18,3,155,20,23
1,3,0,2,11432,21,5,1210,9,5
0,0,2,0,3383,21,6,170,23,2
3,3,0,0,4804,21,4,155,4,7
0,0,2,0,3383,27,5,170,4,7
3,3,0,1,6991,24,5,320,15,20
1,2,1,2,10441,5,9,2295,5,19
3,2,1,1,5073,21,3,265,7,12
6,2,1,1,7695,21,3,915,10,1
1,2,1,1,7480,24,5,765,20,9
4,2,1,1,10262,6,9,1505,11,12
4,0,5,1,13817,3,12,750,22,11
4,3,0,1,13067,21,5,575,9,19
8,4,3,0,1965,6,6,90,13,14
3,2,1,1,6674,6,6,560,6,16
1,4,3,2,16172,3,12,710,5,16
6,2,1,1,7268,24,6,385,12,19
4,0,5,1,17524,15,3,315,7,12
6,2,1,1,7888,21,5,450,18,1
3,4,3,0,2754,6,6,90,19,20
1,0,5,3,10573,3,3,715,12,23
6,2,1,1,11789,6,9,440,11,19
4,3,0,1,13067,5,6,1365,20,19
3,0,5,0,4238,24,3,165,0,3
6,2,1,1,9794,21,5,690,7,19
1,2,1,2,7615,21,3,1580,7,9
4,2,1,2,11664,21,3,2525,10,4
4,3,0,1,7064,4,1,800,6,19
3,3,0,1,3809,15,4,265,19,23
8,3,0,0,3841,18,6,150,17,19
6,2,1,1,6795,27,5,830,11,1
3,3,0,1,4565,24,4,290,15,20
3,2,1,1,12351,3,9,420,18,1
3,2,1,0,5021,18,3,195,21,0
1,2,1,2,10467,21,5,1220,13,9
1,0,2,0,6121,15,4,165,17,19
8,1,4,0,6300,15,3,140,17,20
0,0,5,0,10715,3,1,170,5,8
1,3,0,0,5510,24,5,150,14,16
4,0,2,0,6144,5,3,185,18,22
4,2,1,2,19329,3,6,1475,19,19
1,4,3,2,13253,3,6,1840,12,19
4,3,0,1,13941,5,12,800,6,19
3,3,0,0,4488,4,1,155,20,22
8,3,0,0,3841,6,3,155,6,9
6,2,1,1,7575,15,5,470,11,19
1,2,1,2,9968,27,5,1595,16,19
4,2,1,2,15129,5,9,1775,13,19
3,3,0,1,4864,5,6,330,7,12
1,2,1,1,7480,6,3,965,17,9
6,2,1,1,15867,3,6,710,7,18
4,3,0,1,13067,21,5,750,9,22
1,3,0,1,8366,5,9,905,16,7
1,2,1,2,21571,3,3,1820,12,19
0,0,2,0,4282,5,12,170,4,7
1,2,1,2,13591,5,9,1580,16,19
10,3,0,1,7927,4,1,1625,20,23
4,2,1,1,14714,6,3,1680,15,19
4,0,5,1,11087,3,12,1275,18,16
1,2,1,1,28322,3,1,1660,4,7
4,3,0,1,9314,5,1,1570,17,19
3,2,1,1,7060,6,9,290,15,20
3,1,4,0,7900,3,1,145,11,14
4,4,3,0,5678,24,6,85,2,4
3,3,0,1,4860,24,4,275,19,0
8,4,3,0,2017,5,1,90,5,7
3,3,0,1,5069,6,12,290,8,13
10,3,0,1,9397,6,9,1655,7,10
3,2,1,1,5073,4,6,300,10,15
1,3,0,3,15145,24,3,1040,5,23
6,2,1,1,8099,24,6,600,9,19
1,0,5,1,14594,3,6,480,11,19
3,2,1,0,4729,27,3,185,14,17
3,3,0,0,4804,21,5,155,22,0
4,2,1,2,19644,27,5,440,11,19
1,2,1,2,8656,27,3,1410,19,19
4,2,1,2,13014,6,9,1615,9,12
3,2,1,1,6442,27,3,570,6,16
4,2,1,1,12373,5,9,1415,13,12
4,3,0,1,10539,6,6,1730,9,14
4,3,0,1,10844,21,5,800,20,9
10,3,0,1,8452,6,6,965,17,9
3,2,1,1,7144,18,5,835,8,22
8,0,5,0,5126,3,9,170,20,23
6,2,1,1,6795,6,12,390,19,1
4,3,0,1,8586,5,12,775,21,10
8,3,0,0,4439,18,5,145,9,11
8,0,5,0,6205,15,3,175,9,12
3,0,2,0,4284,5,6,175,0,3
4,3,0,1,14571,6,6,425,16,23
0,3,0,0,3807,4,6,150,19,22
8,3,0,0,3850,3,6,160,6,9
8,3,0,1,8479,18,5,435,11,18
6,2,1,1,8073,18,5,720,9,21
3,0,2,0,3943,6,1,170,13,15
3,1,4,0,4332,5,9,145,11,14
8,3,0,0,4174,27,4,150,17,19
1,0,5,1,14594,3,1,1265,11,8
4,2,1,2,11507,6,3,810,5,19
6,2,1,1,6093,15,6,920,7,22
3,0,5,0,8033,24,3,175,18,21
3,0,2,0,4823,27,6,180,16,19
4,2,1,2,13292,6,3,910,21,12
6,2,1,1,9526,15,6,455,11,19
8,3,0,0,3815,21,3,140,22,0
3,1,4,0,3597,27,6,140,13,15
4,2,1,2,13376,15,6,830,14,4
8,4,3,0,2017,5,9,90,5,7
1,3,0,2,11853,24,3,955,9,1
4,2,1,1,10262,6,12,360,13,19
8,1,4,0,3859,24,3,155,9,12
1,3,0,2,12744,6,9,1345,7,5
6,2,1,2,18485,6,1,460,17,1
1,3,0,2,13227,5,6,1385,9,8
3,1,4,0,3597,21,6,140,19,21
3,3,0,0,4804,5,12,150,15,17
3,0,2,0,4423,15,6,165,6,8
4,2,1,1,10262,6,9,1295,15,12
8,1,4,0,3543,5,6,135,9,12
3,3,0,0,4174,4,12,160,21,0
8,2,1,1,7084,3,9,375,16,22
1,3,0,2,14960,15,5,1385,9,8
4,3,0,1,13339,24,3,590,6,16
4,0,2,0,7229,4,12,180,8,11
3,2,1,1,6818,18,5,665,5,16
4,2,1,2,13376,6,6,1300,6,4
3,2,1,1,6316,6,9,630,15,1
1,2,1,0,5201,18,6,185,18,21
3,2,1,1,10958,18,5,305,23,4
3,1,4,0,3858,21,6,145,11,14
4,2,1,1,10262,6,9,360,13,19
1,3,0,1,8996,24,5,245,9,13
4,2,1,2,8098,27,3,2315,5,19
8,1,4,0,3543,5,1,135,8,10
6,2,1,1,10529,24,5,690,7,19
4,2,1,1,7438,21,3,995,2,18
4,2,1,1,12373,5,9,865,14,4
3,0,2,0,4823,27,5,175,7,10
4,0,2,0,5769,21,6,180,8,11
6,2,1,1,9042,21,3,380,7,13
1,2,1,1,4697,4,6,965,17,9
4,3,0,1,10844,5,9,345,14,19
0,0,2,0,8420,6,9,170,4,7
6,2,1,1,7563,3,6,540,7,16
1,2,1,1,7480,15,5,765,20,9
4,0,2,0,4030,5,6,175,11,14
6,2,1,1,6513,6,12,920,7,22
4,3,0,1,8355,6,9,435,10,17
6,2,1,2,16655,21,5,625,15,1
4,3,0,1,10844,18,5,750,5,18
8,3,0,0,3873,21,6,150,17,19
3,3,0,0,5224,6,9,150,15,17
4,3,0,1,10844,15,5,1170,16,12
3,3,0,0,4778,3,3,170,5,8
4,2,1,1,16289,3,9,1320,20,18
1,2,1,0,5674,18,3,170,5,8
1,4,3,2,12854,3,12,1795,6,11
1,0,5,1,8425,3,9,785,22,11
4,2,1,2,9328,21,3,2240,5,18
6,2,1,1,17057,3,3,795,2,15
4,0,2,0,7229,5,3,180,19,22
3,2,1,1,14871,3,3,570,11,21
4,2,1,2,14300,27,6,1845,12,19
4,3,0,1,8529,6,12,730,21,9
6,2,1,1,10877,6,9,845,4,19
3,3,0,1,5386,21,5,280,17,22
6,2,1,1,11622,27,3,485,10,18
6,2,1,1,10197,27,5,910,3,19
0,2,1,1,8028,21,5,345,16,22
3,4,3,0,2754,6,1,90,12,13
1,0,5,1,6781,3,3,790,8,21
8,3,0,0,3841,21,5,150,17,19
6,2,1,1,8266,6,6,535,10,19
3,0,5,0,6144,24,3,175,7,10
4,0,2,0,4544,24,4,175,11,14
4,2,1,2,14441,6,3,425,5,12
1,4,3,0,3100,6,12,80,21,22
4,3,0,1,13067,18,5,1080,20,14
4,3,0,1,8529,6,12,1720,18,23
3,2,1,1,6442,15,5,455,8,16
6,2,1,1,6480,27,6,640,10,21
1,0,5,1,11003,3,3,1490,10,11
10,0,2,0,4668,6,12,170,21,23
4,3,0,1,13941,5,9,1330,6,4
10,3,0,1,8820,5,12,700,7,18
1,2,1,1,9064,3,9,315,17,23
4,3,0,1,10844,6,6,685,8,19
4,2,1,2,15129,18,5,810,5,19
6,2,1,1,6513,5,9,540,7,16
4,3,0,1,14676,6,9,395,17,23
3,0,2,0,4823,18,5,175,7,10
3,3,0,0,4174,4,12,150,15,17
4,2,1,2,19172,3,9,750,15,4
8,0,2,0,4423,4,12,160,5,8
8,3,0,0,3873,6,12,155,6,9
3,2,1,1,7189,6,3,345,21,3
4,3,0,1,13731,6,6,1330,6,4
4,3,0,1,14151,5,12,1520,9,10
1,1,4,0,4667,21,5,135,11,13
4,2,1,2,8834,21,3,1995,19,4
4,3,0,1,11467,5,1,1365,20,19
10,4,3,1,12395,3,6,480,8,16
6,2,1,1,7858,21,5,460,17,0
3,3,0,0,4804,24,5,155,20,22
4,3,0,1,13469,6,9,800,20,9
3,2,1,0,7673,3,6,185,14,17
4,3,0,1,14151,6,9,1500,17,18
4,2,1,1,10262,24,6,1295,15,12
4,2,1,2,13014,24,6,1615,9,12
4,2,1,1,12373,5,9,360,13,19
4,2,1,1,11399,18,5,540,10,19
8,0,2,0,3971,5,6,170,9,12
6,2,1,1,6007,27,6,900,6,21
1,0,5,1,6383,15,3,745,10,22
3,0,2,0,5740,5,12,170,8,11
8,4,3,0,1965,15,6,90,13,14
6,2,1,2,5935,21,3,850,7,21
3,3,0,0,4174,4,6,165,9,12
3,2,1,1,7738,21,3,515,4,13
1,2,1,2,10441,24,5,1275,22,19
1,4,3,0,3100,15,3,80,21,22
4,2,1,1,14714,6,6,1530,17,19
10,3,0,1,9135,6,9,1550,17,18
1,3,0,1,7893,4,1,1540,16,18
4,3,0,1,12121,5,6,395,17,23
1,2,1,0,6094,6,9,180,14,17
3,0,2,0,4423,6,9,170,10,13
4,0,5,1,7832,21,3,665,20,7
10,0,2,0,5403,4,3,170,11,14
8,3,0,0,3841,4,1,145,9,11
4,2,1,2,11093,21,3,1060,10,4
4,0,2,0,7229,24,4,180,19,22
3,0,2,0,4823,27,5,180,16,19
4,3,0,1,11467,5,1,575,9,19
3,3,0,1,6111,5,1,330,7,12
4,3,0,1,8066,5,9,1075,17,10
3,2,1,1,7258,27,3,975,4,21
1,2,1,0,4729,27,3,170,5,8
6,2,1,1,15135,3,6,580,9,18
1,3,0,2,12718,24,5,955,9,1
4,4,3,0,5678,18,6,85,2,4
3,2,1,1,5298,24,6,320,6,12
4,0,5,1,14815,3,6,785,11,0
4,2,1,2,13014,24,6,1375,5,4
8,3,0,0,4491,18,5,145,9,11
6,2,1,1,11421,27,3,510,10,18
4,0,5,1,12284,18,3,1420,8,7
4,0,2,0,7229,5,12,165,6,8
3,0,2,0,4823,15,4,175,7,10
4,2,1,1,12898,27,6,450,20,4
6,2,1,1,13587,27,6,835,7,21
4,2,1,1,12373,18,5,1165,9,4
6,2,1,1,5999,21,3,910,7,22
1,3,0,2,10907,18,5,610,8,18
4,3,0,1,14151,6,6,690,9,21
3,0,2,0,4591,5,12,170,23,2
4,0,5,1,19225,3,6,375,14,20
4,3,0,1,9663,5,6,1315,14,12
4,3,0,1,10844,5,1,705,6,18
6,2,1,1,13727,5,9,480,13,21
4,3,0,1,14151,18,5,690,9,21
4,2,1,1,10262,27,6,1100,18,12
8,3,0,0,3873,6,12,145,9,11
4,2,1,2,13014,24,6,535,19,4
1,3,0,0,5510,21,6,150,14,16
4,2,1,2,17282,3,9,1060,10,4
6,2,1,2,6653,27,3,695,9,21
3,2,1,1,12214,3,3,315,9,15
1,4,3,0,3625,5,1,90,13,15
3,0,5,0,6860,3,3,180,8,11
2,2,1,1,3876,24,6,540,10,19
10,0,2,0,5613,27,4,165,19,22
1,2,1,2,8971,27,3,1545,5,7
4,0,2,0,4030,21,5,180,19,22
3,2,1,1,8075,27,3,635,15,1
6,2,1,1,7005,15,6,900,6,21
3,3,0,0,4778,3,6,165,22,0
10,1,4,0,3687,5,9,135,7,9
4,2,1,1,10262,6,9,1015,11,4
1,2,1,2,15113,3,3,1545,5,7
3,2,1,1,6979,5,6,895,10,1
6,2,1,1,6717,21,3,545,7,16
4,0,5,1,16736,3,6,845,8,23
1,0,5,1,7192,15,3,480,11,19
3,3,0,1,4226,15,4,250,6,10
6,2,1,1,9627,21,5,630,8,19
4,2,1,1,4757,4,3,1005,2,19
4,3,0,1,14571,24,5,510,14,22
0,3,0,1,5162,4,1,220,6,10
4,3,0,1,10844,18,5,1430,16,16
8,3,0,0,3815,21,3,150,9,11
4,0,5,1,17261,3,6,1310,11,9
4,0,5,1,16736,3,6,615,21,7
8,3,0,0,3841,21,6,145,9,11
4,3,0,1,10844,24,5,400,14,20
3,2,1,1,6838,21,3,615,10,21
1,3,0,1,6612,5,12,1515,12,13
1,0,5,0,8851,3,9,170,13,16
10,4,3,1,12395,3,6,670,8,19
0,0,2,0,4282,24,6,170,4,7
4,3,0,1,14781,21,5,800,20,9
6,2,1,1,9646,6,12,765,9,22
3,2,1,1,6628,27,5,630,15,1
10,0,2,0,4668,18,6,160,7,9
6,2,1,1,16863,3,6,455,18,1
6,2,1,1,12192,6,9,720,7,19
4,2,1,1,12719,21,3,1570,2,4
4,2,1,1,12898,21,5,885,21,12
4,2,1,1,10262,6,3,1395,19,19
8,3,0,1,7804,24,5,330,15,21
3,3,0,0,4174,18,4,155,4,7
3,4,3,0,2227,27,6,95,20,21
4,0,5,1,11087,18,3,610,22,9
6,2,1,1,11667,21,3,650,8,18
1,2,1,0,7931,3,6,185,18,21
3,1,4,0,5277,6,12,140,22,0
4,3,0,1,13626,6,12,705,6,18
4,2,1,1,12373,18,5,610,18,4
4,3,0,1,10031,24,3,700,6,18
4,3,0,1,10844,5,12,1695,16,20
2,2,1,1,6591,5,9,540,10,19
4,2,1,1,5406,4,1,1485,18,19
4,3,0,1,10844,15,5,1150,21,16
8,4,3,0,2017,27,5,90,22,0
4,2,1,1,12373,5,9,1595,10,12
1,2,1,1,8669,6,6,735,7,19
0,2,1,1,6151,27,3,470,7,15
6,2,1,1,10348,18,5,765,9,22
4,0,5,0,8016,24,3,160,19,22
3,0,2,0,4823,6,12,170,8,11
1,3,0,0,5510,21,5,150,14,16
1,4,3,0,3100,18,3,80,6,7
4,2,1,1,10262,27,6,1485,18,19
4,2,1,1,14714,6,1,450,11,19
4,2,1,1,10262,15,6,540,10,19
1,0,2,0,6961,18,6,170,17,19
3,2,1,1,6206,27,5,480,17,1
1,0,5,2,7904,15,3,880,8,22
4,2,1,2,12819,27,6,1045,19,12
4,2,1,1,10262,15,6,885,21,12
3,0,2,0,4591,21,4,165,1,4
4,2,1,2,10368,24,6,1615,9,12
6,2,1,1,11142,5,9,730,7,19
1,2,1,0,4729,4,6,170,5,8
6,2,1,1,9424,5,9,750,13,1
6,2,1,1,15136,3,6,390,9,15
1,2,1,2,12199,18,5,865,17,7
4,2,1,1,10262,6,12,1015,11,4
3,2,1,0,4729,4,3,195,14,17
8,3,0,0,3841,6,9,150,17,19
4,3,0,1,14388,18,5,865,18,9
3,4,3,0,2754,27,6,90,2,4
1,0,5,2,12358,3,3,1545,8,10
1,3,0,2,6117,15,5,1170,9,4
4,2,1,2,15129,24,5,1375,5,4
4,3,0,1,14388,15,5,665,21,8
1,2,1,1,7480,24,6,1255,12,9
6,2,1,1,10791,27,6,395,6,12
4,2,1,1,12452,27,3,1280,7,4
3,3,0,1,4226,21,5,235,19,23
10,0,2,0,5403,15,4,170,21,23
6,2,1,1,9646,6,1,765,9,22
0,0,2,0,4282,6,3,170,4,7
6,2,1,1,7845,27,3,395,8,15
3,1,4,0,3384,21,3,140,19,21
3,0,2,0,4823,5,6,175,18,21
3,1,4,0,3597,15,6,140,19,21
6,2,1,1,13587,15,6,720,9,21
0,2,1,1,13474,3,3,865,16,7
3,1,4,0,3384,21,3,135,13,15
4,2,1,2,15129,27,5,810,5,19
4,3,0,1,8586,21,5,1545,6,8
3,0,2,0,4591,6,9,170,23,2
4,2,1,2,13882,27,6,1490,11,12
6,2,1,1,18286,3,3,755,13,1
0,3,0,1,5192,15,5,710,7,19
4,2,1,2,11118,27,6,1615,9,12
3,2,1,1,14871,3,3,530,6,15
1,3,0,2,15107,24,5,1165,10,5
1,2,1,1,8669,6,12,735,7,19
2,3,0,1,5171,4,1,455,16,0
4,3,0,1,8529,6,12,1170,16,12
4,2,1,1,7438,27,3,320,23,4
3,2,1,1,6206,6,9,500,17,1
1,0,2,0,7171,6,9,165,17,19
4,3,0,1,14151,6,9,1730,9,14
4,3,0,1,14939,6,9,800,18,8
4,0,5,1,25735,3,1,1425,11,11
4,2,1,2,13882,6,12,1140,9,4
10,3,0,1,9555,18,5,1350,20,18
3,3,0,0,4804,27,4,155,20,22
10,1,4,0,6627,15,3,135,7,9
4,3,0,1,8586,5,12,330,6,12
3,3,0,0,4804,5,9,155,22,0
1,0,5,2,17135,3,1,2345,8,23
4,2,1,1,15554,5,9,540,10,19
3,2,1,1,6838,27,5,750,8,21
3,2,1,1,8258,3,3,265,7,12
2,2,1,1,8213,3,6,535,10,19
6,2,1,1,12192,6,6,720,7,19
6,2,1,1,14848,6,3,555,10,19
3,3,0,0,4148,21,3,155,15,17
4,3,0,1,10844,6,6,960,20,12
4,3,0,1,10844,18,5,1660,18,22
6,2,1,1,6795,24,6,390,19,1
4,3,0,1,14781,15,5,730,16,4
3,2,1,1,6582,27,6,315,7,12
8,0,2,0,3919,24,4,170,9,12
6,2,1,1,9646,27,6,765,9,22
8,0,5,1,7744,3,1,485,15,23
4,2,1,2,11733,6,6,1615,9,12
4,2,1,1,10262,15,6,1165,9,4
4,0,5,1,17524,3,12,390,5,12
8,4,3,0,3603,3,9,85,22,0
6,2,1,1,7564,18,5,705,7,19
6,2,1,1,7005,6,9,640,10,21
3,2,1,1,14871,3,3,985,9,1
0,0,2,0,4282,18,4,170,4,7
4,2,1,2,15129,27,5,810,23,12
0,2,1,1,6752,24,6,340,16,22
1,2,1,0,6094,21,5,230,14,17
3,4,3,0,3175,5,1,90,16,18
6,2,1,1,8266,27,6,630,8,19
2,0,2,0,6722,4,12,165,20,23
8,3,0,0,3873,24,6,155,6,9
1,4,3,0,2575,4,3,90,13,15
6,2,1,1,7787,21,5,755,6,19
3,2,1,1,9257,3,3,345,2,7
4,0,2,0,4030,5,12,185,18,22
8,0,2,0,4991,5,3,175,21,0
3,2,1,1,9861,21,3,350,7,13
3,0,5,1,10406,15,3,285,16,21
4,0,2,0,7229,6,9,175,15,18
6,2,1,1,7670,15,5,735,8,21
4,2,1,2,14300,24,6,505,20,4
10,3,0,1,8452,15,5,1655,7,10
8,3,0,0,3873,4,6,150,14,17
8,3,0,1,6853,6,9,520,8,17
4,0,2,0,7229,4,6,175,11,14
4,0,2,0,7229,15,4,180,19,22
4,2,1,1,14714,6,3,1040,19,12
3,3,0,0,4804,6,12,155,17,19
3,3,0,1,11465,5,9,295,9,14
3,0,2,0,4591,21,4,170,23,2
3,2,1,1,6628,6,9,975,9,1
3,2,1,1,8025,3,6,345,2,7
0,2,1,1,6152,6,12,470,7,15
3,0,2,0,3943,4,3,170,10,13
10,3,0,1,9187,6,6,1655,7,10
10,3,0,1,9187,21,5,865,20,10
1,3,0,2,15164,5,1,1665,10,13
6,2,1,1,10276,3,6,385,9,16
6,2,1,1,12192,6,1,910,3,19
0,3,0,1,5554,24,3,215,19,23
1,2,1,1,6377,27,3,735,7,19
3,2,1,1,6232,21,3,305,20,1
3,2,1,1,6496,5,9,295,5,10
3,0,2,0,4823,24,6,185,18,21
3,3,0,1,6116,6,6,220,19,23
4,3,0,1,7757,5,9,1335,20,18
6,2,1,1,8266,21,5,630,8,19
8,3,0,0,3873,21,5,155,6,9
4,3,0,1,11841,15,5,775,21,10
3,3,0,0,4804,24,5,155,15,18
3,0,2,0,3943,6,1,170,10,13
6,2,1,1,15898,27,5,465,11,19
4,3,0,1,14151,15,5,1685,17,21
4,2,1,1,10577,6,9,745,16,4
1,0,2,0,4441,4,3,165,6,8
